rpm,map_kpa,torque,ve_f,ve_r,spark_f,spark_r,afr_cmd_f,afr_cmd_r,afr_meas_f,afr_meas_r,iat,knock,vbatt,tps
2077.93,86.61,89.93,120,121,24,22,13.0,13.0,12.95,12.06,103.2,0,13.86,16.1
2087.19,86.15,89.97,120,121,24,22,13.0,13.0,12.31,13.77,103.3,0,13.9,16.0
2096.95,85.69,89.99,120,121,24,22,13.0,13.0,12.84,12.91,103.3,0,13.92,15.8
2107.18,85.21,90.0,120,121,24,22,13.0,13.0,12.48,13.24,103.3,0,13.93,15.7
2117.89,84.72,89.99,120,121,24,22,13.0,13.0,11.7,12.31,103.4,0,13.92,15.5
2129.06,84.22,89.97,120,121,24,22,13.0,13.0,13.05,13.15,103.4,0,13.92,15.4
2140.7,83.71,89.93,120,121,24,22,13.0,13.0,11.92,12.24,103.5,0,13.87,15.3
2152.79,83.19,89.88,120,121,24,22,13.0,13.0,10.89,12.21,103.5,0,13.94,15.2
2165.32,82.67,89.81,120,121,24,22,13.0,13.0,13.55,11.4,103.5,0,13.89,15.2
2178.28,82.14,89.72,120,121,24,22,13.0,13.0,13.99,11.81,103.6,0,13.91,15.1
2191.68,81.61,89.62,120,121,24,22,13.0,13.0,11.15,12.11,103.6,0,13.91,15.1
2205.48,81.08,89.51,120,121,24,22,13.0,13.0,12.91,12.43,103.7,0,13.88,15.0
2219.7,80.54,89.38,120,121,24,22,13.0,13.0,12.6,13.09,103.7,0,13.91,15.0
2234.31,80.0,89.24,120,121,24,22,13.0,13.0,11.32,12.65,103.8,0,13.88,15.0
2249.32,79.46,89.08,120,121,24,22,13.0,13.0,12.84,11.0,103.8,0,13.89,15.0
2264.7,78.92,88.91,120,121,24,22,13.0,13.0,14.51,13.75,103.8,0,13.88,15.0
2280.44,78.39,88.72,120,121,24,22,13.0,13.0,12.04,12.67,103.9,0,13.91,15.1
2296.54,77.86,88.53,120,121,24,22,13.0,13.0,9.61,14.33,103.9,0,13.92,15.1
2312.99,77.33,88.31,120,121,24,22,13.0,13.0,13.05,13.12,104.0,0,13.91,15.2
2329.77,76.81,88.09,120,121,24,22,13.0,13.0,12.03,12.87,104.0,0,13.9,15.2
2346.88,76.29,87.85,120,121,24,22,13.0,13.0,11.57,12.48,104.0,0,13.89,15.3
2364.29,75.78,87.6,120,121,24,22,13.0,13.0,11.9,11.99,104.1,0,13.9,15.4
2382.0,75.28,87.34,120,121,24,22,13.0,13.0,11.76,12.16,104.1,0,13.88,15.5
2400.0,74.79,87.07,120,121,24,22,13.0,13.0,13.49,12.05,104.2,0,13.92,15.7
2418.27,74.31,86.79,120,121,24,22,13.0,13.0,10.61,12.13,104.2,0,13.93,15.8
2436.81,73.85,86.49,120,121,24,22,13.0,13.0,10.56,14.69,104.2,0,13.89,16.0
2455.59,73.39,86.19,120,121,24,22,13.0,13.0,12.26,10.44,104.3,0,13.88,16.1
2474.61,72.95,85.88,120,121,24,22,13.0,13.0,12.31,13.05,104.3,0,13.87,16.3
2493.85,72.52,85.56,120,121,24,22,13.0,13.0,11.72,12.18,104.4,0,13.9,16.5
2513.31,72.1,85.22,120,121,24,22,13.0,13.0,12.97,11.77,104.4,0,13.92,16.7
2532.95,71.71,84.89,120,121,24,22,13.0,13.0,11.98,10.99,104.5,0,13.91,16.9
2552.79,71.33,84.54,120,121,24,22,13.0,13.0,14.1,15.43,104.5,0,13.9,17.1
2572.79,70.96,84.19,120,121,24,22,13.0,13.0,12.33,13.16,104.5,0,13.9,17.3
2592.94,70.62,83.83,120,121,24,22,13.0,13.0,12.67,11.34,104.6,0,13.91,17.5
2613.24,70.29,83.46,120,121,24,22,13.0,13.0,13.73,12.72,104.6,0,13.92,17.7
2633.67,69.99,83.09,120,121,24,22,13.0,13.0,13.4,12.64,104.7,0,13.95,18.0
2654.21,69.7,82.71,120,121,24,22,13.0,13.0,12.65,12.52,104.7,0,13.9,18.2
2674.85,69.43,82.33,120,121,24,22,13.0,13.0,14.04,14.46,104.7,0,13.91,18.5
2695.58,69.19,81.95,120,121,24,22,13.0,13.0,12.86,14.37,104.8,0,13.94,18.7
2716.38,68.97,81.56,120,121,24,22,13.0,13.0,12.55,14.49,104.8,0,13.87,19.0
2737.23,68.77,81.18,120,121,24,22,13.0,13.0,14.38,12.73,104.9,0,13.88,19.2
2758.13,68.59,80.78,120,121,24,22,13.0,13.0,13.0,14.15,104.9,0,13.88,19.5
2779.06,68.43,80.39,120,121,24,22,13.0,13.0,13.04,12.48,105.0,0,13.94,19.7
2800.0,68.3,80.0,120,121,24,22,13.0,13.0,13.35,13.89,105.0,0,13.93,20.0
2820.94,68.19,79.61,120,121,24,22,13.0,13.0,13.35,12.36,105.0,0,13.87,20.3
2841.87,68.11,79.22,120,121,24,22,13.0,13.0,13.95,14.39,105.1,0,13.91,20.5
2862.77,68.05,78.82,120,121,24,22,13.0,13.0,13.43,13.04,105.1,0,13.84,20.8
2883.62,68.01,78.44,120,121,24,22,13.0,13.0,12.19,13.41,105.2,0,13.93,21.0
2904.42,68.0,78.05,120,121,24,22,13.0,13.0,14.99,13.1,105.2,0,13.91,21.3
2925.15,68.01,77.67,120,121,24,22,13.0,13.0,12.29,12.24,105.3,0,13.86,21.5
2945.79,68.05,77.29,120,121,24,22,13.0,13.0,10.91,11.44,105.3,0,13.85,21.8
2966.33,68.11,76.91,120,121,24,22,13.0,13.0,12.81,11.08,105.3,0,13.92,22.0
2986.76,68.19,76.54,120,121,24,22,13.0,13.0,12.89,12.55,105.4,0,13.91,22.3
3007.06,68.3,76.17,120,121,24,22,13.0,13.0,11.99,12.88,105.4,0,13.89,22.5
3027.21,68.43,75.81,120,121,24,22,13.0,13.0,12.32,13.28,105.5,0,13.91,22.7
3047.21,68.59,75.46,120,121,24,22,13.0,13.0,14.28,13.87,105.5,0,13.93,22.9
3067.05,68.77,75.11,120,121,24,22,13.0,13.0,13.17,12.9,105.5,0,13.9,23.1
3086.69,68.97,74.78,120,121,24,22,13.0,13.0,14.09,12.18,105.6,0,13.92,23.3
3106.15,69.19,74.44,120,121,24,22,13.0,13.0,12.71,11.59,105.6,0,13.89,23.5
3125.39,69.43,74.12,120,121,24,22,13.0,13.0,13.28,14.62,105.7,0,13.92,23.7
3144.41,69.7,73.81,120,121,24,22,13.0,13.0,13.72,14.48,105.7,0,13.93,23.9
3163.19,69.99,73.51,120,121,24,22,13.0,13.0,12.81,13.26,105.8,0,13.89,24.0
3181.73,70.29,73.21,120,121,24,22,13.0,13.0,12.9,13.42,105.8,0,13.9,24.2
3200.0,70.62,72.93,120,121,24,22,13.0,13.0,12.44,13.96,105.8,0,13.88,24.3
3218.0,70.96,72.66,120,121,24,22,13.0,13.0,13.77,12.66,105.9,0,13.9,24.5
3235.71,71.33,72.4,120,121,24,22,13.0,13.0,12.68,14.85,105.9,0,13.91,24.6
3253.12,71.71,72.15,120,121,24,22,13.0,13.0,13.49,13.71,106.0,0,13.89,24.7
3270.23,72.1,71.91,120,121,24,22,13.0,13.0,13.94,14.07,106.0,0,13.94,24.8
3287.01,72.52,71.69,120,121,24,22,13.0,13.0,13.65,14.04,106.0,0,13.89,24.8
3303.46,72.95,71.47,120,121,24,22,13.0,13.0,12.5,11.64,106.1,0,13.9,24.9
3319.56,73.39,71.28,120,121,24,22,13.0,13.0,12.42,14.55,106.1,0,13.87,24.9
3335.3,73.85,71.09,120,121,24,22,13.0,13.0,13.75,13.36,106.2,0,13.9,25.0
3350.68,74.31,70.92,120,121,24,22,13.0,13.0,13.82,12.22,106.2,0,13.89,25.0
3365.69,74.79,70.76,120,121,24,22,13.0,13.0,13.14,12.91,106.2,0,13.88,25.0
3380.3,75.28,70.62,120,121,24,22,13.0,13.0,14.01,11.31,106.3,0,13.91,25.0
3394.52,75.78,70.49,120,121,24,22,13.0,13.0,14.88,11.05,106.3,0,13.9,25.0
3408.32,76.29,70.38,120,121,24,22,13.0,13.0,13.46,12.78,106.4,0,13.9,24.9
3421.72,76.81,70.28,120,121,24,22,13.0,13.0,12.55,12.99,106.4,0,13.9,24.9
3434.68,77.33,70.19,120,121,24,22,13.0,13.0,14.49,14.43,106.5,0,13.9,24.8
3447.21,77.86,70.12,120,121,24,22,13.0,13.0,13.88,12.34,106.5,0,13.89,24.8
3459.3,78.39,70.07,120,121,24,22,13.0,13.0,12.36,14.4,106.5,0,13.93,24.7
3470.94,78.92,70.03,120,121,24,22,13.0,13.0,13.7,11.7,106.6,0,13.87,24.6
3482.11,79.46,70.01,120,121,24,22,13.0,13.0,14.45,13.4,106.6,0,13.89,24.5
3492.82,80.0,70.0,120,121,24,22,13.0,13.0,14.67,15.44,106.7,0,13.93,24.3
3503.05,80.54,70.01,120,121,24,22,13.0,13.0,12.97,14.59,106.7,0,13.9,24.2
3512.81,81.08,70.03,120,121,24,22,13.0,13.0,13.58,13.83,106.7,0,13.88,24.0
3522.07,81.61,70.07,120,121,24,22,13.0,13.0,12.4,12.8,106.8,0,13.87,23.9
3530.84,82.14,70.12,120,121,24,22,13.0,13.0,14.55,13.36,106.8,0,13.92,23.7
3539.1,82.67,70.19,120,121,24,22,13.0,13.0,12.57,14.89,106.9,0,13.88,23.5
3546.86,83.19,70.28,120,121,24,22,13.0,13.0,16.02,14.82,106.9,0,13.88,23.3
3554.11,83.71,70.38,120,121,24,22,13.0,13.0,14.39,12.59,106.9,0,13.87,23.1
3560.85,84.22,70.49,120,121,24,22,13.0,13.0,14.24,14.55,107.0,0,13.89,22.9
3567.06,84.72,70.62,120,121,24,22,13.0,13.0,14.62,13.67,107.0,0,13.94,22.7
3572.74,85.21,70.76,120,121,24,22,13.0,13.0,12.37,16.16,107.1,0,13.89,22.5
3577.9,85.69,70.92,120,121,24,22,13.0,13.0,14.28,16.4,107.1,0,13.9,22.3
3582.52,86.15,71.09,120,121,24,22,13.0,13.0,12.84,11.95,107.1,0,13.94,22.0
3586.6,86.61,71.28,120,121,24,22,13.0,13.0,14.26,13.25,107.2,0,13.9,21.8
3590.15,87.05,71.47,120,121,24,22,13.0,13.0,11.52,12.76,107.2,0,13.9,21.5
3593.16,87.48,71.69,120,121,24,22,13.0,13.0,13.97,13.45,107.2,0,13.91,21.3
3595.62,87.9,71.91,120,121,24,22,13.0,13.0,12.79,14.2,107.3,0,13.91,21.0
3597.53,88.29,72.15,120,121,24,22,13.0,13.0,13.5,13.94,107.3,0,13.9,20.8
3598.9,88.67,72.4,120,121,24,22,13.0,13.0,14.95,14.09,107.4,0,13.88,20.5
3599.73,89.04,72.66,120,121,24,22,13.0,13.0,12.42,13.61,107.4,0,13.87,20.3
3600.0,89.38,72.93,120,121,24,22,13.0,13.0,13.65,12.64,107.4,0,13.86,20.0
3599.73,89.71,73.21,120,121,24,22,13.0,13.0,12.39,11.53,107.5,0,13.89,19.7
3598.9,90.01,73.51,120,121,24,22,13.0,13.0,11.65,13.96,107.5,0,13.91,19.5
3597.53,90.3,73.81,120,121,24,22,13.0,13.0,13.39,12.83,107.6,0,13.91,19.2
3595.62,90.57,74.12,120,121,24,22,13.0,13.0,11.14,14.26,107.6,0,13.87,19.0
3593.16,90.81,74.44,120,121,24,22,13.0,13.0,12.4,13.99,107.6,0,13.92,18.7
3590.15,91.03,74.78,120,121,24,22,13.0,13.0,13.84,13.36,107.7,0,13.87,18.5
3586.6,91.23,75.11,120,121,24,22,13.0,13.0,13.56,15.02,107.7,0,13.9,18.2
3582.52,91.41,75.46,120,121,24,22,13.0,13.0,12.31,12.28,107.7,0,13.93,18.0
3577.9,91.57,75.81,120,121,24,22,13.0,13.0,11.96,12.19,107.8,0,13.92,17.7
3572.74,91.7,76.17,120,121,24,22,13.0,13.0,12.52,13.93,107.8,0,13.91,17.5
3567.06,91.81,76.54,120,121,24,22,13.0,13.0,13.54,14.65,107.9,0,13.88,17.3
3560.85,91.89,76.91,120,121,24,22,13.0,13.0,14.55,12.57,107.9,0,13.91,17.1
3554.11,91.95,77.29,120,121,24,22,13.0,13.0,11.79,14.84,107.9,0,13.95,16.9
3546.86,91.99,77.67,120,121,24,22,13.0,13.0,13.82,12.8,108.0,0,13.91,16.7
3539.1,92.0,78.05,120,121,24,22,13.0,13.0,12.42,11.39,108.0,0,13.89,16.5
3530.84,91.99,78.44,120,121,24,22,13.0,13.0,13.32,13.19,108.0,0,13.89,16.3
3522.07,91.95,78.82,120,121,24,22,13.0,13.0,14.43,11.79,108.1,0,13.92,16.1
3512.81,91.89,79.22,120,121,24,22,13.0,13.0,13.27,12.36,108.1,0,13.89,16.0
3503.05,91.81,79.61,120,121,24,22,13.0,13.0,12.04,13.76,108.1,0,13.92,15.8
3492.82,91.7,80.0,120,121,24,22,13.0,13.0,12.92,13.51,108.2,0,13.88,15.7
3482.11,91.57,80.39,120,121,24,22,13.0,13.0,13.09,15.02,108.2,0,13.87,15.5
3470.94,91.41,80.78,120,121,24,22,13.0,13.0,12.02,12.28,108.3,0,13.91,15.4
3459.3,91.23,81.18,120,121,24,22,13.0,13.0,12.21,13.52,108.3,0,13.88,15.3
3447.21,91.03,81.56,120,121,24,22,13.0,13.0,12.91,14.06,108.3,0,13.85,15.2
3434.68,90.81,81.95,120,121,24,22,13.0,13.0,12.11,13.1,108.4,0,13.89,15.2
3421.72,90.57,82.33,120,121,24,22,13.0,13.0,12.57,11.89,108.4,0,13.94,15.1
3408.32,90.3,82.71,120,121,24,22,13.0,13.0,12.51,12.89,108.4,0,13.91,15.1
3394.52,90.01,83.09,120,121,24,22,13.0,13.0,11.53,12.94,108.5,0,13.9,15.0
3380.3,89.71,83.46,120,121,24,22,13.0,13.0,12.96,13.86,108.5,0,13.88,15.0
3365.69,89.38,83.83,120,121,24,22,13.0,13.0,13.11,14.63,108.5,0,13.88,15.0
3350.68,89.04,84.19,120,121,24,22,13.0,13.0,13.02,14.32,108.6,0,13.89,15.0
3335.3,88.67,84.54,120,121,24,22,13.0,13.0,14.86,12.53,108.6,0,13.9,15.0
3319.56,88.29,84.89,120,121,24,22,13.0,13.0,12.89,13.4,108.6,0,13.89,15.1
3303.46,87.9,85.22,120,121,24,22,13.0,13.0,14.31,12.31,108.7,0,13.89,15.1
3287.01,87.48,85.56,120,121,24,22,13.0,13.0,14.64,13.64,108.7,0,13.9,15.2
3270.23,87.05,85.88,120,121,24,22,13.0,13.0,13.4,14.75,108.7,0,13.92,15.2
3253.12,86.61,86.19,120,121,24,22,13.0,13.0,12.21,12.25,108.8,0,13.89,15.3
3235.71,86.15,86.49,120,121,24,22,13.0,13.0,15.69,12.83,108.8,0,13.89,15.4
3218.0,85.69,86.79,120,121,24,22,13.0,13.0,13.83,11.17,108.8,0,13.9,15.5
3200.0,85.21,87.07,120,121,24,22,13.0,13.0,11.65,12.68,108.9,0,13.9,15.7
3181.73,84.72,87.34,120,121,24,22,13.0,13.0,12.49,13.59,108.9,0,13.93,15.8
3163.19,84.22,87.6,120,121,24,22,13.0,13.0,12.67,13.95,108.9,0,13.89,16.0
3144.41,83.71,87.85,120,121,24,22,13.0,13.0,13.29,13.03,109.0,0,13.93,16.1
3125.39,83.19,88.09,120,121,24,22,13.0,13.0,12.1,12.85,109.0,0,13.9,16.3
3106.15,82.67,88.31,120,121,24,22,13.0,13.0,13.61,12.78,109.0,0,13.88,16.5
3086.69,82.14,88.53,120,121,24,22,13.0,13.0,11.07,13.69,109.0,0,13.88,16.7
3067.05,81.61,88.72,120,121,24,22,13.0,13.0,13.33,13.54,109.1,0,13.9,16.9
3047.21,81.08,88.91,120,121,24,22,13.0,13.0,13.69,10.73,109.1,0,13.9,17.1
3027.21,80.54,89.08,120,121,24,22,13.0,13.0,12.87,15.09,109.1,0,13.88,17.3
3007.06,80.0,89.24,120,121,24,22,13.0,13.0,13.62,13.07,109.2,0,13.88,17.5
2986.76,79.46,89.38,120,121,24,22,13.0,13.0,12.74,10.94,109.2,0,13.89,17.7
2966.33,78.92,89.51,120,121,24,22,13.0,13.0,14.3,10.92,109.2,0,13.87,18.0
2945.79,78.39,89.62,120,121,24,22,13.0,13.0,12.39,12.1,109.3,0,13.9,18.2
2925.15,77.86,89.72,120,121,24,22,13.0,13.0,12.86,12.4,109.3,0,13.91,18.5
2904.42,77.33,89.81,120,121,24,22,13.0,13.0,12.58,14.48,109.3,0,13.92,18.7
2883.62,76.81,89.88,120,121,24,22,13.0,13.0,12.59,12.94,109.3,0,13.9,19.0
2862.77,76.29,89.93,120,121,24,22,13.0,13.0,12.55,13.26,109.4,0,13.89,19.2
2841.87,75.78,89.97,120,121,24,22,13.0,13.0,14.3,13.59,109.4,0,13.88,19.5
2820.94,75.28,89.99,120,121,24,22,13.0,13.0,12.08,12.07,109.4,0,13.86,19.7
2800.0,74.79,90.0,120,121,24,22,13.0,13.0,14.23,13.9,109.5,0,13.9,20.0
2779.06,74.31,89.99,120,121,24,22,13.0,13.0,12.04,13.87,109.5,0,13.87,20.3
2758.13,73.85,89.97,120,121,24,22,13.0,13.0,13.08,13.25,109.5,0,13.93,20.5
2737.23,73.39,89.93,120,121,24,22,13.0,13.0,12.29,12.0,109.5,0,13.94,20.8
2716.38,72.95,89.88,120,121,24,22,13.0,13.0,13.07,14.4,109.6,0,13.89,21.0
2695.58,72.52,89.81,120,121,24,22,13.0,13.0,11.77,12.37,109.6,0,13.92,21.3
2674.85,72.1,89.72,120,121,24,22,13.0,13.0,15.55,12.1,109.6,0,13.91,21.5
2654.21,71.71,89.62,120,121,24,22,13.0,13.0,12.02,14.35,109.6,0,13.93,21.8
2633.67,71.33,89.51,120,121,24,22,13.0,13.0,12.91,13.28,109.7,0,13.92,22.0
2613.24,70.96,89.38,120,121,24,22,13.0,13.0,9.5,14.34,109.7,0,13.95,22.3
2592.94,70.62,89.24,120,121,24,22,13.0,13.0,13.04,11.43,109.7,0,13.89,22.5
2572.79,70.29,89.08,120,121,24,22,13.0,13.0,12.85,15.32,109.8,0,13.92,22.7
2552.79,69.99,88.91,120,121,24,22,13.0,13.0,13.67,13.0,109.8,0,13.89,22.9
2532.95,69.7,88.72,120,121,24,22,13.0,13.0,13.26,16.25,109.8,0,13.89,23.1
2513.31,69.43,88.53,120,121,24,22,13.0,13.0,12.33,13.76,109.8,0,13.93,23.3
2493.85,69.19,88.31,120,121,24,22,13.0,13.0,12.51,11.48,109.9,0,13.87,23.5
2474.61,68.97,88.09,120,121,24,22,13.0,13.0,13.55,11.27,109.9,0,13.91,23.7
2455.59,68.77,87.85,120,121,24,22,13.0,13.0,12.19,13.64,109.9,0,13.93,23.9
2436.81,68.59,87.6,120,121,24,22,13.0,13.0,13.94,14.55,109.9,0,13.89,24.0
2418.27,68.43,87.34,120,121,24,22,13.0,13.0,12.08,13.94,110.0,0,13.87,24.2
2400.0,68.3,87.07,120,121,24,22,13.0,13.0,13.9,11.31,110.0,0,13.9,24.3
2382.0,68.19,86.79,120,121,24,22,13.0,13.0,13.13,11.47,110.0,0,13.91,24.5
2364.29,68.11,86.49,120,121,24,22,13.0,13.0,12.31,12.25,110.0,0,13.92,24.6
2346.88,68.05,86.19,120,121,24,22,13.0,13.0,12.03,13.72,110.0,0,13.92,24.7
2329.77,68.01,85.88,120,121,24,22,13.0,13.0,14.62,11.32,110.1,0,13.92,24.8
2312.99,68.0,85.56,120,121,24,22,13.0,13.0,13.67,12.38,110.1,0,13.88,24.8
2296.54,68.01,85.22,120,121,24,22,13.0,13.0,11.53,13.62,110.1,0,13.92,24.9
2280.44,68.05,84.89,120,121,24,22,13.0,13.0,14.03,12.56,110.1,0,13.89,24.9
2264.7,68.11,84.54,120,121,24,22,13.0,13.0,10.14,12.16,110.2,0,13.91,25.0
2249.32,68.19,84.19,120,121,24,22,13.0,13.0,11.57,12.0,110.2,0,13.92,25.0
2234.31,68.3,83.83,120,121,24,22,13.0,13.0,13.18,12.45,110.2,0,13.86,25.0
2219.7,68.43,83.46,120,121,24,22,13.0,13.0,11.9,11.33,110.2,0,13.93,25.0
2205.48,68.59,83.09,120,121,24,22,13.0,13.0,11.12,13.14,110.2,0,13.92,25.0
2191.68,68.77,82.71,120,121,24,22,13.0,13.0,13.11,12.03,110.3,0,13.94,24.9
2178.28,68.97,82.33,120,121,24,22,13.0,13.0,11.76,12.12,110.3,0,13.91,24.9
2165.32,69.19,81.95,120,121,24,22,13.0,13.0,13.23,12.05,110.3,0,13.89,24.8
2152.79,69.43,81.56,120,121,24,22,13.0,13.0,12.87,9.72,110.3,0,13.86,24.8
2140.7,69.7,81.18,120,121,24,22,13.0,13.0,13.5,9.54,110.3,0,13.89,24.7
2129.06,69.99,80.78,120,121,24,22,13.0,13.0,12.7,11.71,110.4,0,13.89,24.6
2117.89,70.29,80.39,120,121,24,22,13.0,13.0,13.24,12.22,110.4,0,13.85,24.5
2107.18,70.62,80.0,120,121,24,22,13.0,13.0,13.34,12.85,110.4,0,13.9,24.3
2096.95,70.96,79.61,120,121,24,22,13.0,13.0,11.8,10.44,110.4,0,13.94,24.2
2087.19,71.33,79.22,120,121,24,22,13.0,13.0,12.67,13.65,110.4,0,13.91,24.0
2077.93,71.71,78.82,120,121,24,22,13.0,13.0,12.64,14.41,110.4,0,13.93,23.9
2069.16,72.1,78.44,120,121,24,22,13.0,13.0,13.99,11.69,110.5,0,13.88,23.7
2060.9,72.52,78.05,120,121,24,22,13.0,13.0,13.94,12.76,110.5,0,13.9,23.5
2053.14,72.95,77.67,120,121,24,22,13.0,13.0,11.92,10.82,110.5,0,13.92,23.3
2045.89,73.39,77.29,120,121,24,22,13.0,13.0,12.9,11.47,110.5,0,13.9,23.1
2039.15,73.85,76.91,120,121,24,22,13.0,13.0,11.58,11.85,110.5,0,13.88,22.9
2032.94,74.31,76.54,120,121,24,22,13.0,13.0,13.23,13.05,110.5,0,13.9,22.7
2027.26,74.79,76.17,120,121,24,22,13.0,13.0,14.76,12.6,110.6,0,13.89,22.5
2022.1,75.28,75.81,120,121,24,22,13.0,13.0,13.36,13.65,110.6,0,13.88,22.3
2017.48,75.78,75.46,120,121,24,22,13.0,13.0,14.79,12.83,110.6,0,13.89,22.0
2013.4,76.29,75.11,120,121,24,22,13.0,13.0,14.08,13.57,110.6,0,13.94,21.8
2009.85,76.81,74.78,120,121,24,22,13.0,13.0,13.87,11.74,110.6,0,13.9,21.5
2006.84,77.33,74.44,120,121,24,22,13.0,13.0,12.83,13.6,110.6,0,13.87,21.3
2004.38,77.86,74.12,120,121,24,22,13.0,13.0,13.52,12.16,110.7,0,13.88,21.0
2002.47,78.39,73.81,120,121,24,22,13.0,13.0,11.45,11.54,110.7,0,13.91,20.8
2001.1,78.92,73.51,120,121,24,22,13.0,13.0,13.61,12.86,110.7,0,13.92,20.5
2000.27,79.46,73.21,120,121,24,22,13.0,13.0,12.38,13.4,110.7,0,13.91,20.3
2000.0,80.0,72.93,120,121,24,22,13.0,13.0,12.74,11.79,110.7,0,13.88,20.0
2000.27,80.54,72.66,120,121,24,22,13.0,13.0,12.16,13.05,110.7,0,13.9,19.7
2001.1,81.08,72.4,120,121,24,22,13.0,13.0,11.38,13.29,110.7,0,13.91,19.5
2002.47,81.61,72.15,120,121,24,22,13.0,13.0,11.89,13.82,110.7,0,13.91,19.2
2004.38,82.14,71.91,120,121,24,22,13.0,13.0,13.13,12.21,110.8,0,13.93,19.0
2006.84,82.67,71.69,120,121,24,22,13.0,13.0,12.92,14.6,110.8,0,13.9,18.7
2009.85,83.19,71.47,120,121,24,22,13.0,13.0,9.57,11.4,110.8,0,13.92,18.5
2013.4,83.71,71.28,120,121,24,22,13.0,13.0,13.5,13.7,110.8,0,13.92,18.2
2017.48,84.22,71.09,120,121,24,22,13.0,13.0,14.75,12.32,110.8,0,13.92,18.0
2022.1,84.72,70.92,120,121,24,22,13.0,13.0,13.87,11.77,110.8,0,13.91,17.7
2027.26,85.21,70.76,120,121,24,22,13.0,13.0,14.2,13.92,110.8,0,13.94,17.5
2032.94,85.69,70.62,120,121,24,22,13.0,13.0,15.61,13.06,110.8,0,13.89,17.3
2039.15,86.15,70.49,120,121,24,22,13.0,13.0,13.86,12.98,110.8,0,13.92,17.1
2045.89,86.61,70.38,120,121,24,22,13.0,13.0,13.45,10.81,110.9,0,13.89,16.9
2053.14,87.05,70.28,120,121,24,22,13.0,13.0,12.35,10.35,110.9,0,13.91,16.7
2060.9,87.48,70.19,120,121,24,22,13.0,13.0,14.81,11.62,110.9,0,13.92,16.5
2069.16,87.9,70.12,120,121,24,22,13.0,13.0,11.66,12.05,110.9,0,13.9,16.3
2077.93,88.29,70.07,120,121,24,22,13.0,13.0,13.63,14.55,110.9,0,13.89,16.1
2087.19,88.67,70.03,120,121,24,22,13.0,13.0,13.47,12.7,110.9,0,13.91,16.0
2096.95,89.04,70.01,120,121,24,22,13.0,13.0,11.98,12.45,110.9,0,13.9,15.8
2107.18,89.38,70.0,120,121,24,22,13.0,13.0,11.1,13.33,110.9,0,13.9,15.7
2117.89,89.71,70.01,120,121,24,22,13.0,13.0,12.51,12.6,110.9,0,13.9,15.5
2129.06,90.01,70.03,120,121,24,22,13.0,13.0,14.94,12.34,110.9,0,13.87,15.4
2140.7,90.3,70.07,120,121,24,22,13.0,13.0,13.29,14.77,110.9,0,13.89,15.3
2152.79,90.57,70.12,120,121,24,22,13.0,13.0,13.34,11.85,110.9,0,13.88,15.2
2165.32,90.81,70.19,120,121,24,22,13.0,13.0,13.83,13.43,110.9,0,13.9,15.2
2178.28,91.03,70.28,120,121,24,22,13.0,13.0,12.95,14.2,110.9,0,13.89,15.1
2191.68,91.23,70.38,120,121,24,22,13.0,13.0,13.98,13.36,111.0,0,13.88,15.1
2205.48,91.41,70.49,120,121,24,22,13.0,13.0,12.59,11.64,111.0,0,13.91,15.0
2219.7,91.57,70.62,120,121,24,22,13.0,13.0,13.48,12.07,111.0,0,13.89,15.0
2234.31,91.7,70.76,120,121,24,22,13.0,13.0,12.8,13.45,111.0,0,13.91,15.0
2249.32,91.81,70.92,120,121,24,22,13.0,13.0,13.74,14.49,111.0,0,13.91,15.0
2264.7,91.89,71.09,120,121,24,22,13.0,13.0,14.5,11.72,111.0,0,13.89,15.0
2280.44,91.95,71.28,120,121,24,22,13.0,13.0,13.66,12.7,111.0,0,13.93,15.1
2296.54,91.99,71.47,120,121,24,22,13.0,13.0,12.16,13.87,111.0,0,13.93,15.1
2312.99,92.0,71.69,120,121,24,22,13.0,13.0,12.48,12.31,111.0,0,13.93,15.2
2329.77,91.99,71.91,120,121,24,22,13.0,13.0,13.36,12.08,111.0,0,13.89,15.2
2346.88,91.95,72.15,120,121,24,22,13.0,13.0,13.91,14.44,111.0,0,13.85,15.3
2364.29,91.89,72.4,120,121,24,22,13.0,13.0,13.14,12.48,111.0,0,13.94,15.4
2382.0,91.81,72.66,120,121,24,22,13.0,13.0,13.37,14.16,111.0,0,13.88,15.5
2400.0,91.7,72.93,120,121,24,22,13.0,13.0,13.04,10.24,111.0,0,13.92,15.7
2418.27,91.57,73.21,120,121,24,22,13.0,13.0,14.51,12.79,111.0,0,13.88,15.8
2436.81,91.41,73.51,120,121,24,22,13.0,13.0,15.93,12.57,111.0,0,13.9,16.0
2455.59,91.23,73.81,120,121,24,22,13.0,13.0,14.4,13.77,111.0,0,13.88,16.1
2474.61,91.03,74.12,120,121,24,22,13.0,13.0,15.62,11.72,111.0,0,13.91,16.3
2493.85,90.81,74.44,120,121,24,22,13.0,13.0,12.75,13.11,111.0,0,13.91,16.5
2513.31,90.57,74.78,120,121,24,22,13.0,13.0,11.65,13.62,111.0,0,13.92,16.7
2532.95,90.3,75.11,120,121,24,22,13.0,13.0,12.84,14.62,111.0,0,13.91,16.9
2552.79,90.01,75.46,120,121,24,22,13.0,13.0,13.92,12.15,111.0,0,13.88,17.1
